,Time,ClKr400Min,ClKr400Mean,ClKr400Max,ClKr550Min,ClKr550Mean,ClKr550Max,ClLkh250Min,ClLkh250Mean,ClLkh250Max,ClLkh500Min,ClLkh500Mean,ClLkh500Max,ClLkh700Min,ClLkh700Mean,ClLkh700Max,HDrdMin,HDrdMean,HDrdMax,HHvhMin,HHvhMean,HHvhMax,HKrMin,HKrMean,HKrMax,HVlaMin,HVlaMean,HVlaMax,QHagMin,QHagMean,QHagMax,QLobMin,QLobMean,QLobMax,QTielMin,QTielMean,QTielMax,WindEW,WindNS
1423,2014-11-24,74.0,87.19444444444444,106.0,74.0,87.19444444444444,106.0,132.0,591.4930555555555,1588.0,149.0,681.9444444444445,1771.0,162.0,855.7430555555555,2006.0,30.0,60.432432432432435,109.0,-50.0,27.78,153.0,-13.0,48.53378378378378,147.0,-33.0,43.11643835616438,155.0,322.8,375.60062068965493,416.51,2258.69,2343.693623188405,2445.09,1650.04,1690.4280000000017,1725.24,13.997867732189478,0.24433369012197093
1424,2014-11-25,72.0,90.06944444444444,117.0,72.0,90.06944444444444,117.0,129.0,524.2152777777778,1539.0,140.0,598.8194444444445,1619.0,135.0,681.8333333333334,1646.0,12.0,45.17567567567568,98.0,-76.0,6.489932885906041,127.0,-36.0,27.686666666666667,124.0,-59.0,20.666666666666668,133.0,280.5,327.4577931034482,398.58,2128.02,2209.099931034482,2276.37,1572.02,1613.5347916666658,1650.04,-36.72420761072891,-4.509165705990462
1425,2014-11-26,74.0,88.6875,116.0,74.0,88.6875,116.0,109.0,360.25694444444446,829.0,113.0,410.8333333333333,971.0,108.0,438.8263888888889,1057.0,0.0,35.91836734693877,85.0,-79.0,1.986842105263158,123.0,-44.0,20.301369863013697,121.0,-64.0,17.15068493150685,131.0,60.15,264.9732638888889,326.05,2017.42,2075.8206944444432,2146.55,1499.42,1541.0337499999985,1580.16,-42.07740926237356,12.864355007800436
1426,2014-11-27,74.0,87.77777777777777,106.0,74.0,87.77777777777777,106.0,106.0,355.9375,899.0,114.0,399.3333333333333,1005.0,79.0,436.59722222222223,1401.0,1.0,36.68493150684932,86.0,-70.0,5.426666666666667,126.0,-38.0,21.1,123.0,-55.0,18.756756756756758,133.0,72.13,190.6937931034483,284.52,1921.01,1974.8858620689657,2017.43,1451.73,1479.5724827586232,1511.43,-32.967241394969605,16.797648490363237
1427,2014-11-28,75.0,90.71527777777777,117.0,75.0,90.71527777777777,117.0,104.0,374.80555555555554,1080.0,112.0,417.8611111111111,1161.0,77.0,426.6388888888889,1146.0,-6.0,30.29054054054054,77.0,-88.0,-4.891891891891892,104.0,-54.0,11.857142857142858,105.0,-73.0,7.668918918918919,113.0,59.63,135.10826388888887,177.93,1859.71,1897.4504195804193,1938.52,1404.63,1431.9008333333322,1471.53,-54.790708395046,4.793565851121207
1428,2014-11-29,76.0,92.85416666666667,119.0,76.0,92.85416666666667,119.0,97.0,401.03472222222223,1171.0,106.0,443.77777777777777,1243.0,76.0,456.9583333333333,1245.0,-13.0,22.16216216216216,69.0,-92.0,-11.087837837837839,98.0,-60.0,2.9115646258503403,102.0,-77.0,1.0748299319727892,110.0,41.51,92.61958620689657,140.98,1818.48,1850.8992413793112,1889.49,1377.42,1395.5530344827591,1420.27,-46.64966912714214,5.72785914004192
1429,2014-11-30,80.0,89.27083333333333,103.0,80.0,89.27083333333333,103.0,127.0,510.44444444444446,1647.0,138.0,568.4722222222222,1703.0,129.0,610.6666666666666,1693.0,1.0,30.789115646258505,88.0,-59.0,6.898648648648648,129.0,-33.0,17.655405405405407,126.0,-42.0,17.06081081081081,136.0,41.95,62.85337931034485,93.4,1784.33,1812.0565517241396,1847.86,1358.11,1371.4147916666657,1385.17,-22.776165581056116,3.2009813220815153
1430,2014-12-01,81.0,91.36111111111111,117.0,81.0,91.36111111111111,117.0,217.0,725.4097222222222,1835.0,247.0,839.7777777777778,2059.0,258.0,1203.9375,3064.0,2.0,36.74829931972789,84.0,-93.0,-0.3904109589041096,106.0,-56.0,16.06122448979592,110.0,-75.0,12.204081632653061,117.0,0.07,27.98662068965517,58.53,1738.45,1772.7162068965529,1807.79,1338.9,1355.1710344827595,1369.68,-38.971234842575946,-18.17258525485008
1431,2014-12-02,82.0,90.58333333333333,104.0,82.0,90.58333333333333,104.0,427.0,1068.138888888889,2144.0,500.0,1206.5347222222222,2670.0,957.0,1716.7430555555557,3688.0,22.0,43.91095890410959,82.0,-49.0,16.31081081081081,119.0,-22.0,28.13013698630137,110.0,-33.0,27.04794520547945,114.0,0.22,14.42875862068965,36.9,1675.73,1718.611999999999,1743.03,1312.17,1330.7216551724168,1350.41,-24.748737341529168,-24.748737341529157
1432,2014-12-03,82.0,93.75,117.0,82.0,93.75,117.0,267.0,1161.4791666666667,2439.0,295.0,1308.0347222222222,2899.0,387.0,2047.7291666666667,4544.0,4.0,41.285714285714285,89.0,-96.0,-4.605442176870748,116.0,-58.0,19.367346938775512,122.0,-78.0,12.202702702702704,127.0,0.22,13.90606896551724,46.73,1610.75,1651.2980000000011,1698.68,1278.11,1300.2242068965506,1323.6,-35.22353790442665,-24.66378676309498
1433,2014-12-04,84.0,92.53472222222223,111.0,84.0,92.53472222222223,111.0,345.0,1198.1180555555557,2236.0,489.0,1313.375,2334.0,709.0,1644.763888888889,3352.0,6.0,35.270270270270274,79.0,-71.0,1.0472972972972974,109.0,-41.0,18.195945945945947,111.0,-56.0,14.567567567567568,117.0,-1.55,13.210555555555558,47.78,1573.44,1599.773611111111,1628.71,1240.66,1262.1538888888892,1289.43,-23.908672754201895,-2.091737825943788
1434,2014-12-05,85.0,92.01388888888889,101.0,85.0,92.01388888888889,101.0,280.0,1237.9930555555557,2344.0,313.0,1340.9930555555557,2660.0,400.0,1702.3541666666667,3149.0,6.0,45.74829931972789,89.0,-43.0,22.84,127.0,-24.0,34.65771812080537,126.0,-25.0,34.74149659863946,133.0,-1.38,7.585103448275862,26.23,1525.93,1555.6753793103446,1590.32,1218.39,1232.3588028169004,1248.12,7.246933262870577,27.04592313609391
1435,2014-12-06,85.0,94.33333333333333,111.0,85.0,94.33333333333333,111.0,557.0,1470.8958333333333,2949.0,663.0,1621.3958333333333,3015.0,806.0,2090.097222222222,3543.0,15.0,53.87074829931973,103.0,-80.0,15.333333333333334,150.0,-42.0,36.41891891891892,143.0,-64.0,31.210884353741495,153.0,1.28,11.60896551724138,31.03,1512.26,1534.0198620689648,1558.55,1199.95,1213.7524137931043,1233.22,8.090169943749473,-5.877852522924733
1436,2014-12-07,85.0,94.45833333333333,107.0,85.0,94.45833333333333,107.0,282.0,1017.2708333333334,2367.0,316.0,1150.7847222222222,2412.0,362.0,1446.0069444444443,2501.0,8.0,47.775510204081634,99.0,-66.0,28.12751677852349,149.0,-38.0,36.31543624161074,143.0,-50.0,37.24666666666667,156.0,-1.07,7.9842758620689676,29.97,1477.63,1508.6750344827578,1534.1,1185.27,1196.738551724137,1211.0,29.568230045580815,35.23804438347298
1437,2014-12-08,91.0,97.52777777777777,114.0,91.0,97.52777777777777,114.0,450.0,1369.8055555555557,2506.0,532.0,1463.7291666666667,2796.0,646.0,1847.3333333333333,3745.0,37.0,69.77702702702703,117.0,-36.0,45.4,166.0,-3.0,57.34437086092715,156.0,-19.0,56.317567567567565,166.0,-0.82,9.818541666666668,37.45,1476.16,1490.806620689657,1515.03,1177.95,1185.0421379310328,1196.27,28.75440057390792,23.284854468843992
1438,2014-12-09,89.0,101.5625,121.0,89.0,101.5625,121.0,258.0,1143.9722222222222,2565.0,284.0,1288.6527777777778,2703.0,345.0,1634.8055555555557,3213.0,9.0,58.38095238095238,120.0,-118.0,-0.3221476510067114,160.0,-63.0,33.7891156462585,153.0,-95.0,22.741496598639454,160.0,-2.02,6.69193103448276,28.3,1464.98,1487.2476388888879,1509.01,1167.01,1177.6527777777774,1192.6,14.073705491925955,27.621202249839403
1439,2014-12-10,89.0,102.20138888888889,136.0,89.0,102.20138888888889,136.0,163.0,796.8472222222222,1643.0,160.0,849.8125,2148.0,183.0,1135.1597222222222,4367.0,-13.0,60.85034013605442,127.0,-130.0,44.648648648648646,181.0,-81.0,51.82666666666667,169.0,-102.0,52.36,182.0,-0.62,8.339160839160838,27.18,1441.96,1482.4368531468547,1515.07,1167.01,1178.779861111111,1196.27,52.70994366312133,39.719791528035195
1440,2014-12-11,97.0,116.14583333333333,167.0,97.0,116.14583333333333,167.0,701.0,1527.486111111111,2671.0,713.0,1717.875,3268.0,870.0,2487.875,4974.0,60.0,98.25170068027211,146.0,3.0,77.76351351351352,192.0,26.0,91.10135135135135,189.0,20.0,89.21768707482993,198.0,-2.03,10.341103448275861,37.0,1441.26,1468.4736551724138,1490.98,1170.66,1181.1021379310337,1196.27,73.06253498344617,37.227220978642826
1441,2014-12-12,95.0,109.63194444444444,120.0,95.0,109.63194444444444,120.0,265.0,1273.0,2792.0,270.0,1423.7222222222222,3092.0,360.0,1837.1180555555557,3210.0,59.0,94.85135135135135,138.0,-17.0,58.51700680272109,171.0,18.0,77.52702702702703,177.0,5.0,71.68243243243244,183.0,0.12,29.75496551724138,65.72,1441.29,1472.4030555555555,1508.21,1174.3,1189.81298611111,1207.31,52.79403615488379,54.66982482573749
1442,2014-12-13,89.0,110.58333333333333,136.0,89.0,110.58333333333333,136.0,183.0,801.0277777777778,1760.0,179.0,897.9861111111111,1892.0,230.0,1089.2291666666667,2090.0,50.0,84.49324324324324,132.0,-52.0,33.23809523809524,151.0,-7.0,59.57432432432432,158.0,-31.0,51.24324324324324,160.0,2.75,27.08875862068966,65.2,1480.7,1563.5871724137933,1677.98,1170.66,1186.3984137931038,1211.0,13.519060802726885,18.60739087062379
1443,2014-12-14,93.0,118.13888888888889,149.0,93.0,118.13888888888889,149.0,113.0,308.7916666666667,813.0,109.0,330.875,808.0,138.0,428.69444444444446,1145.0,17.0,54.25675675675676,97.0,-79.0,1.027027027027027,99.0,-41.0,25.04794520547945,114.0,-60.0,16.136986301369863,116.0,1.23,29.100620689655173,56.55,1667.41,1819.3793750000004,1983.64,1207.31,1259.0763448275864,1327.42,9.377001594014239,53.17961866265923
1444,2014-12-15,93.0,104.5,121.0,93.0,104.5,121.0,123.0,300.8888888888889,670.0,116.0,332.59722222222223,739.0,149.0,446.5416666666667,1148.0,50.0,81.28378378378379,121.0,-26.0,49.92567567567568,147.0,11.0,67.18367346938776,148.0,-8.0,62.25170068027211,154.0,43.02,192.35082758620686,318.73,1984.95,2132.5312413793104,2253.89,1327.42,1416.8615942028998,1499.42,29.637223883949567,43.938991345417215
1445,2014-12-16,82.0,109.25,133.0,82.0,109.25,133.0,94.0,241.93055555555554,674.0,88.0,266.5,762.0,126.0,373.75694444444446,1004.0,54.0,77.76351351351352,119.0,-37.0,31.91891891891892,133.0,3.0,55.027027027027025,142.0,-18.0,46.31292517006803,143.0,254.35,334.77475862068957,383.22,2247.81,2362.5483448275863,2439.21,1495.42,1557.0007586206884,1612.9,31.00985648593498,11.286664729747066
1446,2014-12-17,85.0,111.3125,146.0,85.0,111.3125,146.0,98.0,189.07638888888889,630.0,88.0,205.58333333333334,630.0,112.0,259.6666666666667,824.0,42.0,68.84353741496598,119.0,-57.0,19.87074829931973,141.0,-15.0,45.317241379310346,142.0,-38.0,34.61224489795919,151.0,324.62,379.18534722222216,416.03,2304.66,2371.669583333335,2427.85,1612.9,1635.0883333333325,1650.04,36.68632981727121,35.42757689340886
1447,2014-12-18,85.0,106.45138888888889,134.0,85.0,106.45138888888889,134.0,104.0,173.85416666666666,334.0,106.0,189.06944444444446,373.0,111.0,215.15972222222223,477.0,46.0,75.97972972972973,116.0,-32.0,30.82,136.0,8.0,56.34013605442177,146.0,-9.0,46.52739726027397,150.0,299.87,340.1029166666668,392.02,2236.95,2280.3000694444468,2316.2,1596.5,1614.5872916666674,1633.49,72.49698933181843,56.64085572996055
1448,2014-12-19,89.0,108.47916666666667,135.0,89.0,108.47916666666667,135.0,106.0,194.18055555555554,369.0,106.0,205.72222222222223,390.0,113.0,219.625,455.0,62.0,92.76351351351352,133.0,-8.0,52.197278911564624,158.0,29.0,79.08163265306122,164.0,11.0,69.41216216216216,169.0,271.23,356.0249655172414,412.68,2197.48,2230.006206896552,2286.89,1563.89,1585.2801379310338,1612.9,78.41698998896891,23.974479787264414
1449,2014-12-20,86.0,112.60416666666667,142.0,86.0,112.60416666666667,142.0,102.0,235.99305555555554,638.0,106.0,257.11805555555554,718.0,109.0,285.7916666666667,752.0,79.0,112.35810810810811,156.0,-6.0,72.6891891891892,176.0,38.0,98.04081632653062,185.0,15.0,89.56756756756756,189.0,287.53,358.0247586206897,466.78,2259.49,2400.0833793103443,2557.17,1563.89,1591.0744137931033,1645.89,76.7069917530644,-6.710992191569681
1450,2014-12-21,81.0,112.17361111111111,151.0,81.0,112.17361111111111,151.0,99.0,134.59722222222223,469.0,100.0,142.24305555555554,494.0,102.0,155.70833333333334,562.0,47.0,88.93150684931507,156.0,-78.0,10.605263157894736,163.0,-9.0,53.71621621621622,173.0,-48.0,35.45333333333333,174.0,331.62,425.834,505.8,2544.52,2729.161379310345,2924.28,1641.76,1715.5894482758627,1810.26,63.074707410252365,44.16538559903056
1451,2014-12-22,77.0,92.79861111111111,130.0,77.0,92.79861111111111,130.0,89.0,103.76388888888889,122.0,90.0,105.61111111111111,123.0,95.0,109.43055555555556,129.0,45.0,93.00680272108843,147.0,-31.0,50.56578947368421,170.0,-1.0,76.73825503355705,180.0,-17.0,66.70666666666666,183.0,353.38,479.0464827586208,611.35,2917.33,3119.7380000000026,3259.57,1810.26,1910.6722068965498,2016.49,99.48450870660501,67.1031484164896
1452,2014-12-23,73.0,92.04166666666667,119.0,73.0,92.04166666666667,119.0,84.0,94.90277777777777,114.0,85.0,96.20833333333333,119.0,91.0,99.52083333333333,122.0,57.0,94.12162162162163,151.0,-36.0,42.671140939597315,165.0,11.0,72.87333333333333,176.0,-12.0,59.35099337748344,178.0,451.75,545.0915862068966,602.87,3236.86,3277.5107586206927,3341.73,2016.49,2088.9938620689654,2138.33,80.66218651477658,60.78331733835689
1453,2014-12-24,69.0,97.30555555555556,132.0,69.0,97.30555555555556,132.0,81.0,88.02777777777777,116.0,81.0,89.38888888888889,117.0,87.0,93.61805555555556,123.0,37.0,83.21621621621621,136.0,-41.0,41.36423841059602,186.0,1.0,66.71140939597315,178.0,-19.0,57.296052631578945,192.0,473.59,563.8261379310344,616.55,3044.71,3168.5209655172425,3265.46,2088.81,2125.069931034479,2149.66,60.75332032786106,25.788254480292053
1454,2014-12-25,67.0,99.25,129.0,67.0,99.25,129.0,81.0,106.06944444444444,247.0,82.0,109.85416666666667,258.0,84.0,116.97222222222223,271.0,54.0,87.83673469387755,142.0,-42.0,44.920529801324506,178.0,8.0,72.79054054054055,174.0,-20.0,60.946308724832214,183.0,421.03,546.5776551724138,626.98,2832.3,2947.585034482757,3052.58,1968.34,2028.815931034482,2094.19,46.1364776220402,-8.968022782697613
1455,2014-12-26,71.0,108.22916666666667,142.0,71.0,108.22916666666667,142.0,82.0,87.43055555555556,104.0,83.0,89.49305555555556,108.0,89.0,93.82638888888889,111.0,8.0,53.66891891891892,114.0,-102.0,-2.2317880794701987,125.0,-39.0,30.35333333333333,133.0,-76.0,17.153333333333332,135.0,342.45,496.6515862068964,584.52,2646.56,2735.4260689655175,2825.55,1853.35,1912.0715862068982,1977.74,-4.579415889037083,23.559052402743934
1456,2014-12-27,72.0,125.29861111111111,168.0,72.0,125.29861111111111,168.0,81.0,102.83333333333333,324.0,82.0,107.45138888888889,353.0,87.0,113.875,389.0,-6.0,44.666666666666664,104.0,-81.0,10.79054054054054,146.0,-47.0,30.18243243243243,143.0,-65.0,24.58503401360544,152.0,366.35,447.0922916666666,513.95,2525.43,2595.648958333335,2660.37,1763.31,1815.3417361111126,1862.01,-61.22337949975769,-33.936673417243604
1457,2014-12-28,68.0,128.97222222222223,161.0,68.0,128.97222222222223,161.0,87.0,112.25694444444444,243.0,90.0,117.14583333333333,263.0,93.0,123.61805555555556,286.0,-5.0,35.87074829931973,84.0,-129.0,-18.02013422818792,98.0,-67.0,11.061224489795919,106.0,-105.0,-2.523489932885906,111.0,359.47,416.4993103448276,478.48,2375.05,2466.997862068969,2538.9,1691.66,1734.6100000000004,1771.81,-20.37715866601485,-17.71359378274369
1458,2014-12-29,65.0,104.89583333333333,132.0,65.0,104.89583333333333,132.0,81.0,117.94444444444444,395.0,84.0,124.17361111111111,440.0,87.0,135.34027777777777,514.0,13.0,46.48299319727891,95.0,-83.0,7.912162162162162,115.0,-38.0,29.41216216216216,124.0,-65.0,20.37162162162162,129.0,332.67,394.305448275862,478.9,2258.56,2326.5880689655173,2408.85,1625.25,1659.7322068965514,1695.85,23.334523779156065,-23.33452377915607
1459,2014-12-30,65.0,92.18055555555556,112.0,65.0,92.18055555555556,112.0,81.0,119.47916666666667,252.0,81.0,127.1875,310.0,84.0,137.67361111111111,353.0,18.0,49.07432432432432,98.0,-73.0,5.884353741496598,125.0,-30.0,28.60810810810811,131.0,-53.0,20.236486486486488,136.0,313.23,353.3496527777778,392.76,2242.39,2272.631111111114,2318.93,1584.24,1600.8413194444443,1629.37,28.841134965679924,-3.0313254347619583
1460,2014-12-31,65.0,87.52083333333333,104.0,65.0,87.52083333333333,104.0,78.0,102.77777777777777,210.0,81.0,108.48611111111111,256.0,85.0,116.91666666666667,313.0,18.0,52.7891156462585,96.0,-75.0,4.533783783783784,103.0,-32.0,29.272108843537413,120.0,-56.0,19.816326530612244,119.0,302.92,352.5764137931035,404.92,2216.14,2274.9802068965528,2305.09,1584.24,1592.7275172413804,1604.7,28.75087836170254,21.665340833473742
1461,2015-01-01,65.0,80.15972222222223,93.0,65.0,80.15972222222223,93.0,78.0,90.80555555555556,152.0,80.0,93.51388888888889,173.0,85.0,98.35416666666667,185.0,12.0,46.25170068027211,93.0,-65.0,-1.4594594594594594,93.0,-30.0,23.707482993197278,117.0,-47.0,13.653061224489797,119.0,266.58,329.9172413793101,376.4,2125.81,2185.975310344828,2262.44,1555.77,1574.3472413793115,1592.41,26.971674725945686,66.75723752880869
1462,2015-01-02,69.0,73.5,82.0,69.0,73.5,82.0,79.0,147.79166666666666,483.0,82.0,160.20138888888889,519.0,85.0,181.75,741.0,30.0,72.1156462585034,129.0,-34.0,46.270270270270274,183.0,-2.0,64.82993197278911,173.0,-15.0,62.006802721088434,189.0,237.62,279.7074482758621,322.12,2068.2,2099.782827586206,2131.92,1507.42,1528.3400689655166,1559.83,70.15464466453693,16.196475912758277
1463,2015-01-03,70.0,79.17361111111111,90.0,70.0,79.17361111111111,90.0,92.0,324.5486111111111,1082.0,96.0,372.9791666666667,1198.0,109.0,463.3263888888889,1309.0,57.0,85.5578231292517,134.0,-38.0,38.45333333333333,165.0,7.0,63.61744966442953,166.0,-18.0,54.52348993288591,172.0,206.42,253.36668965517245,283.28,2053.97,2081.5142068965506,2105.43,1491.43,1503.8126206896584,1515.44,23.959065301418786,18.054450694561453
1464,2015-01-04,73.0,84.82638888888889,102.0,73.0,84.82638888888889,102.0,107.0,292.2986111111111,987.0,111.0,330.72222222222223,1080.0,118.0,404.52777777777777,1374.0,38.0,74.77027027027027,127.0,-66.0,21.14189189189189,151.0,-18.0,50.83673469387755,158.0,-43.0,39.810810810810814,162.0,198.45,259.2917931034484,310.62,2046.86,2088.589586206896,2119.92,1483.46,1496.8960689655196,1511.43,27.0,-3.3065463576978537e-15
1465,2015-01-05,77.0,86.97916666666667,98.0,77.0,86.97916666666667,98.0,97.0,130.06944444444446,287.0,97.0,136.51388888888889,304.0,100.0,150.20138888888889,455.0,22.0,54.62837837837838,105.0,-73.0,4.093333333333334,125.0,-26.0,30.401360544217688,129.0,-50.0,20.892617449664428,135.0,253.58,306.3234027777779,367.07,2107.92,2236.0620979020973,2446.27,1495.42,1513.2381818181805,1555.77,9.576304668793263,35.73925557269553
1466,2015-01-06,77.0,84.84027777777777,94.0,77.0,84.84027777777777,94.0,94.0,107.61111111111111,137.0,94.0,109.08333333333333,137.0,101.0,113.98611111111111,149.0,20.0,54.92567567567568,105.0,-73.0,8.1,122.0,-28.0,32.95238095238095,130.0,-53.0,24.590604026845636,135.0,323.58,402.03579310344816,506.97,2454.12,2842.0584827586204,3265.64,1547.68,1672.024620689656,1840.38,10.944644586421393,30.07016386514907
1467,2015-01-07,77.0,83.44444444444444,93.0,77.0,83.44444444444444,93.0,91.0,100.11111111111111,119.0,94.0,101.77777777777777,123.0,97.0,106.25,145.0,26.0,59.986486486486484,116.0,-86.0,4.7218543046357615,140.0,-20.0,36.9054054054054,143.0,-47.0,23.42,149.0,456.98,528.3824827586205,623.03,3251.29,3595.0557446808534,3849.83,1844.7,2061.4920740740736,2307.74,21.557042083017404,48.41790925505785
1468,2015-01-08,77.0,84.78472222222223,97.0,77.0,84.78472222222223,97.0,90.0,96.02777777777777,104.0,91.0,97.55555555555556,111.0,97.0,102.59027777777777,122.0,12.0,64.5578231292517,136.0,-90.0,32.333333333333336,177.0,-40.0,52.75675675675676,173.0,-66.0,44.0,185.0,510.71,627.947638888889,720.67,3841.37,3888.5888194444433,3926.36,2301.28,2458.1617931034475,2559.79,43.149868395531065,40.237903243687406
1469,2015-01-09,80.0,93.59722222222223,117.0,80.0,93.59722222222223,117.0,90.0,114.50694444444444,241.0,94.0,118.79166666666667,268.0,97.0,127.56944444444444,297.0,24.0,82.08904109589041,140.0,-76.0,40.4054054054054,166.0,-12.0,67.64,165.0,-52.0,54.06711409395973,173.0,587.63,692.1567361111111,739.05,3747.46,3836.1155944055936,3899.57,2537.31,2561.265000000003,2590.19,85.8931721431327,67.10710081049675
1470,2015-01-10,84.0,99.63194444444444,126.0,84.0,99.63194444444444,126.0,96.0,162.70833333333334,512.0,100.0,170.5,533.0,103.0,189.69444444444446,694.0,59.0,122.05442176870748,178.0,-57.0,81.77333333333333,212.0,18.0,111.75675675675676,213.0,-27.0,98.72789115646259,227.0,530.54,691.6155555555553,821.88,3720.54,3762.5439160839196,3816.89,2493.15,2517.2313286713306,2552.27,102.1160061647262,35.161360681372926
1471,2015-01-11,67.0,99.02083333333333,126.0,67.0,99.02083333333333,126.0,92.0,171.125,390.0,92.0,181.90277777777777,461.0,99.0,229.45833333333334,1164.0,100.0,146.36054421768708,203.0,0.0,89.23489932885906,214.0,55.0,127.24324324324324,222.0,27.0,111.97972972972973,223.0,517.73,723.3477241379309,813.35,3799.66,3944.6404861111087,4103.53,2500.44,2545.974027777776,2621.06,90.50149247851287,9.512090157356468
1472,2015-01-12,64.0,98.59722222222223,128.0,64.0,98.59722222222223,128.0,79.0,100.50694444444444,169.0,80.0,102.55555555555556,158.0,86.0,110.39583333333333,373.0,36.0,88.83673469387755,133.0,-51.0,32.946308724832214,138.0,-1.0,65.95918367346938,152.0,-24.0,48.348993288590606,150.0,577.98,721.6997241379307,777.15,4085.5,4231.1381249999995,4348.96,2613.3,2726.964583333329,2824.86,60.181502315204824,79.86355100472929
1473,2015-01-13,62.0,91.06944444444444,129.0,62.0,91.06944444444444,129.0,79.0,114.65277777777777,514.0,79.0,122.0,554.0,84.0,137.04861111111111,596.0,60.0,110.61224489795919,165.0,-37.0,65.04054054054055,172.0,16.0,96.58904109589041,182.0,-14.0,82.56756756756756,180.0,606.93,741.9739310344828,803.22,4348.96,4422.947655172415,4511.2,2824.86,2910.563680555558,2983.2,51.154276967924105,67.88401835401989
1474,2015-01-14,63.0,101.95138888888889,122.0,63.0,101.95138888888889,122.0,75.0,100.27777777777777,190.0,78.0,102.95138888888889,200.0,81.0,110.58333333333333,251.0,54.0,89.60810810810811,129.0,-13.0,45.37162162162162,127.0,26.0,73.54729729729729,144.0,6.0,61.61904761904762,138.0,715.02,795.4764827586213,833.24,4501.37,4568.991931034478,4624.8,2983.2,3043.491249999999,3113.07,41.14496766047313,56.631189606246316
1475,2015-01-15,60.0,100.38888888888889,120.0,60.0,100.38888888888889,120.0,72.0,80.99305555555556,125.0,72.0,81.72222222222223,125.0,75.0,84.90277777777777,125.0,11.0,48.08904109589041,110.0,-69.0,-6.864864864864865,101.0,-23.0,27.272108843537413,119.0,-50.0,10.360544217687075,113.0,748.08,816.6336551724136,840.18,4411.75,4523.006805555558,4594.38,3084.75,3113.783958333329,3141.67,39.45345437835261,88.6139093913323
1476,2015-01-16,60.0,90.56944444444444,113.0,60.0,90.56944444444444,113.0,72.0,111.20833333333333,334.0,72.0,123.39583333333333,551.0,78.0,145.65972222222223,612.0,47.0,86.23287671232876,138.0,-4.0,57.0945945945946,138.0,26.0,76.74149659863946,153.0,13.0,68.9795918367347,149.0,729.5,808.116413793104,837.72,4242.78,4330.276875000003,4421.66,2938.24,3019.5515172413866,3084.75,30.973127562956506,44.234210391605544
1477,2015-01-17,60.0,88.75,107.0,60.0,88.75,107.0,82.0,149.64583333333334,412.0,82.0,166.61111111111111,452.0,88.0,211.80555555555554,790.0,22.0,70.08783783783784,142.0,-51.0,10.549668874172186,136.0,-7.0,47.56666666666667,154.0,-31.0,29.630872483221477,150.0,695.57,786.6685416666669,831.3,4050.46,4149.626197183095,4242.79,2824.86,2890.2022222222245,2956.13,23.50000000000002,40.70319397786861
1478,2015-01-18,60.0,76.97916666666667,91.0,60.0,76.97916666666667,91.0,82.0,155.86111111111111,517.0,82.0,178.68055555555554,529.0,88.0,211.92361111111111,610.0,19.0,63.85034013605442,117.0,-55.0,15.938775510204081,130.0,-13.0,48.925170068027214,141.0,-34.0,35.42857142857143,142.0,627.34,749.9354482758616,791.78,3901.28,3982.4377241379316,4087.7,2700.33,2759.770208333334,2824.86,10.19756081437327,31.384865037740067
1479,2015-01-19,61.0,74.16666666666667,88.0,61.0,74.16666666666667,88.0,76.0,108.04166666666667,232.0,80.0,112.5625,265.0,82.0,124.38888888888889,388.0,13.0,54.513513513513516,110.0,-63.0,6.436241610738255,125.0,-20.0,39.31972789115646,134.0,-45.0,26.074324324324323,138.0,589.22,727.551103448276,774.93,3891.66,3917.451586206903,3946.37,2621.06,2659.3361764705874,2700.33,-0.03490481287456626,1.9996953903127825
1480,2015-01-20,60.0,71.74305555555556,85.0,60.0,71.74305555555556,85.0,75.0,92.625,144.0,76.0,94.63888888888889,145.0,82.0,98.33333333333333,152.0,5.0,47.817567567567565,105.0,-66.0,7.5364238410596025,134.0,-24.0,32.89333333333333,135.0,-49.0,23.198675496688743,144.0,562.43,708.0671034482758,748.97,3891.93,3944.5620833333337,3982.46,2613.3,2628.47708333333,2644.53,-5.322281703192683,21.346505978071924
1481,2015-01-21,61.0,72.73611111111111,86.0,61.0,72.73611111111111,86.0,73.0,104.09722222222223,210.0,76.0,108.24305555555556,251.0,79.0,114.83333333333333,293.0,-5.0,41.30821917808219,101.0,-76.0,1.2913907284768211,132.0,-38.0,26.3841059602649,129.0,-59.0,16.513333333333332,140.0,570.77,680.4278620689655,741.55,3739.06,3858.278958333337,3946.44,2574.93,2614.9511805555517,2644.53,-26.40998521981275,5.613615652079517
1482,2015-01-22,65.0,71.99305555555556,83.0,65.0,71.99305555555556,83.0,77.0,101.94444444444444,192.0,80.0,104.11805555555556,201.0,83.0,109.65972222222223,214.0,-5.0,37.12925170068027,97.0,-93.0,-3.5065789473684212,136.0,-46.0,21.604026845637584,129.0,-75.0,11.490066225165563,141.0,495.28,635.9884827586206,696.02,3431.33,3587.617172413795,3747.67,2394.3,2492.3434482758635,2574.93,-25.597379556670965,-23.86994260218745
